RegionName,State,statename,geography,Metro,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
Coffee County,GA,Georgia,"Coffee County, Georgia",Douglas,1014,82900,0.006067961,0.014687882,0.031094527,0.035592886,0.006240301,2018-12,2018-Q4,82900,0,2018-12
Preble County,OH,Ohio,"Preble County, Ohio",,1015,119900,0.010961214,0.030068729,0.196606786,0.057640803,,2010-10,2010-Q4,140200,-0.144793153,
Kandiyohi County,MN,Minnesota,"Kandiyohi County, Minnesota",Willmar,1016,166500,0.009090909,0.0598345,0.112967914,0.043765635,0.021724535,2018-12,2018-Q4,166500,0,2018-12
Pettis County,MO,Missouri,"Pettis County, Missouri",Sedalia,1017,100300,-0.00199005,0.027663934,0.164924506,0.069738391,,2018-11,2018-Q4,100500,-0.00199005,2018-11
Wyoming County,NY,New York,"Wyoming County, New York",,1018,115100,0.005240175,0.015887026,0.080751174,0.047190818,0.020892345,2018-12,2018-Q4,115100,0,2018-12
Greene County,AR,Arkansas,"Greene County, Arkansas",Paragould,1019,103900,0.008737864,0.012670565,0.138006572,0.050797277,0.030015133,2012-07,2012-Q3,105800,-0.017958412,2012-06
Shelby County,KY,Kentucky,"Shelby County, Kentucky",Louisville/Jefferson County,1020,190500,0.001050972,0.001050972,0.023643203,0.038120049,0.018111145,2018-12,2018-Q4,190500,0,2018-12
Avoyelles Parish,LA,Louisiana,"Avoyelles Parish, Louisiana",,1021,86100,0.01056338,0.02014218,0.025,0.047409454,0.030752991,2018-12,2018-Q4,86100,0,2018-12
Clinton County,OH,Ohio,"Clinton County, Ohio",Wilmington,1022,138800,0.007988381,0.028910304,0.080155642,0.04402735,-0.001571348,2007-07,2007-Q3,148000,-0.062162162,2006-11
Shenandoah County,VA,Virginia,"Shenandoah County, Virginia",,1023,186100,0.002154012,0.02308961,0.064036592,0.025731007,0.005595614,2006-10,2006-Q4,214400,-0.131996269,2005-03
Tioga County,PA,Pennsylvania,"Tioga County, Pennsylvania",,1024,127000,0.001577287,0.008737093,0.085470085,0.047294054,0.034578691,2018-12,2018-Q4,127000,0,2018-12
Shawano County,WI,Wisconsin,"Shawano County, Wisconsin",Shawano,1025,119400,0.005050505,0.022260274,0.060390764,0.047665489,0.015875334,2018-12,2018-Q4,119400,0,2018-12
Dubois County,IN,Indiana,"Dubois County, Indiana",Jasper,1026,154500,0.004551365,0.020475561,0.096522356,0.059727318,0.030595461,2018-12,2018-Q4,154500,0,2018-12
Lawrence County,TN,Tennessee,"Lawrence County, Tennessee",Lawrenceburg,1027,102100,0.009891197,0.029233871,0.115846995,0.065632324,0.039361504,2018-12,2018-Q4,102100,0,2018-12
Logan County,OK,Oklahoma,"Logan County, Oklahoma",Oklahoma City,1028,161200,0.001864512,0.032671365,0.088453747,0.041410206,0.022375073,2018-12,2018-Q4,161200,0,2018-12
Marinette County,WI,Wisconsin,"Marinette County, Wisconsin",Marinette,1029,107100,0.012287335,0.06779661,0.092857143,0.041015205,0.018685082,2003-03,2003-Q1,109700,-0.023701003,2003-01
Tallapoosa County,AL,Alabama,"Tallapoosa County, Alabama",Alexander City,1030,120100,0.005020921,0.028253425,0.083935018,0.049557564,0.010582402,2018-12,2018-Q4,120100,0,2018-12
Suwannee County,FL,Florida,"Suwannee County, Florida",,1031,132600,0.005307051,0.022359291,0.07804878,0.068966226,0.007789655,2006-11,2006-Q4,149000,-0.110067114,2006-02
Baxter County,AR,Arkansas,"Baxter County, Arkansas",Mountain Home,1032,131100,0.002293578,0.01627907,0.102607233,0.027626591,0.012837303,2018-12,2018-Q4,131100,0,2018-12
Delaware County,OK,Oklahoma,"Delaware County, Oklahoma",,1033,156300,0.00128123,0.010996119,0.067622951,0.036263608,0.014983865,2018-12,2018-Q4,156300,0,2018-12
Polk County,GA,Georgia,"Polk County, Georgia",Cedartown,1034,94900,0.013888889,0.068693694,0.112543962,0.057373334,0.014841529,2005-01,2005-Q1,112600,-0.157193606,
Ottawa County,OH,Ohio,"Ottawa County, Ohio",Port Clinton,1035,144400,0.016185785,0.070422535,0.08164794,0.035649774,0.018089579,2018-12,2018-Q4,144400,0,2018-12
Wharton County,TX,Texas,"Wharton County, Texas",El Campo,1036,135400,0.000739098,0.011958146,0.081469649,0.066571394,0.036398721,2018-12,2018-Q4,135400,0,2018-12
Montrose County,CO,Colorado,"Montrose County, Colorado",Montrose,1037,256800,0.010228167,0.07,0.073129962,0.081331962,0.023737259,2018-12,2018-Q4,256800,0,2018-12
Mayes County,OK,Oklahoma,"Mayes County, Oklahoma",,1038,108500,0,0.002772643,0.064769382,0.041121041,0.017521255,2018-10,2018-Q4,108600,-0.00092081,2018-10
Davie County,NC,North Carolina,"Davie County, North Carolina",Winston-Salem,1039,176400,0.01146789,0.062010837,0.11223203,0.046858978,0.017434519,2018-12,2018-Q4,176400,0,2018-12
Webster Parish,LA,Louisiana,"Webster Parish, Louisiana",Shreveport-Bossier City,1040,55000,0.026119403,0.07421875,0.049618321,0.027172829,0.016276033,2017-06,2017-Q2,59400,-0.074074074,2016-05
Okanogan County,WA,Washington,"Okanogan County, Washington",,1041,193700,0.018401682,0.136070381,0.20460199,0.068773003,0.024606684,2018-12,2018-Q4,193700,0,2018-12
Franklin County,TN,Tennessee,"Franklin County, Tennessee",Tullahoma-Manchester,1042,133800,0.012869039,0.079032258,0.094031071,0.061668393,0.031102852,2018-12,2018-Q4,133800,0,2018-12
Pierce County,WI,Wisconsin,"Pierce County, Wisconsin",Minneapolis-St. Paul-Bloomington,1043,212700,0.001884126,0.017703349,0.072076613,0.050196703,0.019701232,2018-12,2018-Q4,212700,0,2018-12
Kittitas County,WA,Washington,"Kittitas County, Washington",Ellensburg,1044,296700,0.001349983,0.047299682,0.084033613,0.071261889,0.02237582,2018-12,2018-Q4,296700,0,2018-12
Bonner County,ID,Idaho,"Bonner County, Idaho",Sandpoint,1045,304200,0.01671123,0.100578871,0.135074627,0.077547706,0.022171044,2018-12,2018-Q4,304200,0,2018-12
Jim Wells County,TX,Texas,"Jim Wells County, Texas",Alice,1046,93200,0,-0.002141328,-0.014799154,0.055327326,0.030819789,2017-10,2017-Q4,95400,-0.023060797,2017-07
Mercer County,OH,Ohio,"Mercer County, Ohio",Celina,1047,155700,0.007115136,0.018979058,0.069368132,0.010331952,0.043100821,2018-12,2018-Q4,155700,0,2018-12
Campbell County,TN,Tennessee,"Campbell County, Tennessee",Knoxville,1048,99800,0.006048387,0.018367347,0.047219307,0.052422706,0.024558777,2018-12,2018-Q4,99800,0,2018-12
Marshall County,IA,Iowa,"Marshall County, Iowa",Marshalltown,1049,102500,0.009852217,0.07442348,0.039553753,0.029807662,0.014108951,2018-12,2018-Q4,102500,0,2018-12
Pike County,MS,Mississippi,"Pike County, Mississippi",McComb,1050,110800,-0.001801802,-0.005385996,0.037453184,0.039930406,0.016363092,2018-07,2018-Q3,112600,-0.01598579,2018-06
Howell County,MO,Missouri,"Howell County, Missouri",West Plains,1051,118000,0.009409752,0.048888889,0.048888889,0.052645761,0.022456923,2018-12,2018-Q4,118000,0,2018-12
Des Moines County,IA,Iowa,"Des Moines County, Iowa",Burlington,1052,91300,0.003296703,0.022396417,0.067836257,0.042068799,0.023890589,2018-12,2018-Q4,91300,0,2018-12
Jackson County,NC,North Carolina,"Jackson County, North Carolina",Cullowhee,1053,199800,0.009600808,0.057702488,0.118701008,0.041425733,0.007725795,2007-05,2007-Q2,208300,-0.040806529,2006-09
Rio Arriba County,NM,New Mexico,"Rio Arriba County, New Mexico",Española,1054,171700,-0.008087811,-0.02553916,0.006447831,0.024403677,,2010-03,2010-Q1,190600,-0.099160546,
Ravalli County,MT,Montana,"Ravalli County, Montana",,1055,215900,-0.000462963,0.015044664,0.135120925,0.048102663,0.021927973,2018-11,2018-Q4,216000,-0.000462963,2018-11
Fremont County,WY,Wyoming,"Fremont County, Wyoming",Riverton,1056,222800,0.004508566,0.018281536,0.063992359,0.037771533,0.0247947,2018-12,2018-Q4,222800,0,2018-12
Tift County,GA,Georgia,"Tift County, Georgia",Tifton,1057,136500,0.020942408,0.098149638,0.121610518,0.056706987,0.018803138,2018-12,2018-Q4,136500,0,2018-12
Guernsey County,OH,Ohio,"Guernsey County, Ohio",Cambridge,1058,98500,0.01025641,0.034663866,0.090808416,0.043791655,0.026136551,2018-12,2018-Q4,98500,0,2018-12
Okmulgee County,OK,Oklahoma,"Okmulgee County, Oklahoma",Tulsa,1059,62000,0,0.006493506,0.045531197,0.039021049,0.020728007,2018-12,2018-Q4,62000,0,2018-12
Okeechobee County,FL,Florida,"Okeechobee County, Florida",Okeechobee,1060,134400,0.012810852,0.056603774,0.105263158,0.076887308,0.006394879,2006-07,2006-Q3,174100,-0.228029868,2005-07
Clarion County,PA,Pennsylvania,"Clarion County, Pennsylvania",,1061,85400,0.003525264,0.014251781,0.063511831,0.014931979,0.013612375,2018-12,2018-Q4,85400,0,2018-12
Warren County,TN,Tennessee,"Warren County, Tennessee",McMinnville,1062,98300,0.003061224,0.01865285,0.077850877,0.062486399,0.031482408,2018-12,2018-Q4,98300,0,2018-12
Knox County,ME,Maine,"Knox County, Maine",,1063,239300,0.006307822,0.039079462,0.124530075,0.051572609,0.014605554,2018-12,2018-Q4,239300,0,2018-12
Snyder County,PA,Pennsylvania,"Snyder County, Pennsylvania",Selinsgrove,1064,153100,0.003934426,0.013236267,0.022029372,0.023669153,0.006356468,2008-06,2008-Q2,158100,-0.031625553,2008-04
Murray County,GA,Georgia,"Murray County, Georgia",Dalton,1065,120900,0.002487562,0.002487562,0.061457419,0.058932044,0.014296861,2018-12,2018-Q4,120900,0,2018-12
Natchitoches Parish,LA,Louisiana,"Natchitoches Parish, Louisiana",Natchitoches,1066,131500,0.011538462,0.021756022,0.144473455,0.066962233,0.037843445,2018-12,2018-Q4,131500,0,2018-12
Person County,NC,North Carolina,"Person County, North Carolina",Durham-Chapel Hill,1067,147700,0.013726836,0.068740955,0.089233038,0.045568772,0.015214185,2018-12,2018-Q4,147700,0,2018-12
Essex County,NY,New York,"Essex County, New York",,1068,156900,0.004481434,0.005769231,0.037698413,0.022325807,0.013729184,2018-12,2018-Q4,156900,0,2018-12
Harrison County,IN,Indiana,"Harrison County, Indiana",Louisville/Jefferson County,1069,155400,0.000643915,0.011060507,0.129360465,0.053765479,0.021599634,2018-12,2018-Q4,155400,0,2018-12
Upshur County,TX,Texas,"Upshur County, Texas",Longview,1070,140200,-0.004261364,0.006460876,0.036982249,0.057719256,0.030815087,2018-11,2018-Q4,140800,-0.004261364,2018-10
Nez Perce County,ID,Idaho,"Nez Perce County, Idaho",Lewiston,1071,236200,0.015477214,0.083486239,0.157275845,0.089028145,0.042354701,2018-12,2018-Q4,236200,0,2018-12
Clinton County,PA,Pennsylvania,"Clinton County, Pennsylvania",Lock Haven,1072,141500,0.002124646,0.015064562,0.042741341,0.035939398,0.032366983,2018-12,2018-Q4,141500,0,2018-12
Mower County,MN,Minnesota,"Mower County, Minnesota",Austin,1073,105700,0.005708849,0.046534653,0.155191257,0.055195002,0.016209493,2018-12,2018-Q4,105700,0,2018-12
Hendry County,FL,Florida,"Hendry County, Florida",Clewiston,1074,119100,0.004215852,0.012755102,0.109972041,0.080687381,0.001609454,2006-11,2006-Q4,173600,-0.313940092,2005-05
Crawford County,KS,Kansas,"Crawford County, Kansas",Pittsburg,1075,77900,0.00516129,0.015645372,0.052702703,0.033709969,0.015643194,2004-11,2004-Q4,83700,-0.069295102,2002-05
Cheatham County,TN,Tennessee,"Cheatham County, Tennessee",Nashville-Davidson--Murfreesboro--Franklin,1076,195100,0.005670103,0.027382833,0.076710817,0.076746517,0.035382464,2018-12,2018-Q4,195100,0,2018-12
Defiance County,OH,Ohio,"Defiance County, Ohio",Defiance,1077,112600,0.016245487,0.072380952,0.16322314,0.047694604,,2018-12,2018-Q4,112600,0,2018-12
Livingston County,IL,Illinois,"Livingston County, Illinois",Pontiac,1078,92300,0.00326087,0.012061404,0.022148394,0.032393814,0.005354821,2004-05,2004-Q2,92700,-0.004314995,2004-04
Colleton County,SC,South Carolina,"Colleton County, South Carolina",,1079,125700,0.00882825,0.027800491,0.166048237,0.080377377,0.02872319,2018-12,2018-Q4,125700,0,2018-12
Jefferson County,IL,Illinois,"Jefferson County, Illinois",Mount Vernon,1080,56400,0.001776199,0.012567325,0.056179775,-0.051068145,0.008544196,2013-08,2013-Q3,74500,-0.24295302,2012-05
Woodford County,IL,Illinois,"Woodford County, Illinois",Peoria,1081,153900,0,-0.005171299,0.030810449,0.023537151,,2013-02,2013-Q1,163900,-0.061012813,
Lawrence County,MO,Missouri,"Lawrence County, Missouri",,1082,103900,0.005808325,0.012670565,0.099470899,0.070229125,0.025337173,2018-12,2018-Q4,103900,0,2018-12
Chippewa County,MI,Michigan,"Chippewa County, Michigan",Sault Ste. Marie,1083,94500,0.002120891,0.01722282,0.082474227,0.055599823,0.021489355,2018-12,2018-Q4,94500,0,2018-12
Benton County,MN,Minnesota,"Benton County, Minnesota",St. Cloud,1084,186400,0.007023231,0.024738868,0.08183401,0.05952717,0.027870177,2018-12,2018-Q4,186400,0,2018-12
Knox County,IN,Indiana,"Knox County, Indiana",Vincennes,1085,86100,-0.001160093,0.011750881,0.157258065,0.102741822,0.032552906,2018-11,2018-Q4,86200,-0.001160093,2018-11
Cooke County,TX,Texas,"Cooke County, Texas",Gainesville,1086,143000,0.006333568,0.021428571,0.087452471,0.068447332,0.03558929,2018-12,2018-Q4,143000,0,2018-12
Douglas County,WA,Washington,"Douglas County, Washington",Wenatchee,1087,339200,0.007125891,0.059337914,0.067002202,0.090452199,0.038536996,2018-12,2018-Q4,339200,0,2018-12
Fayette County,TN,Tennessee,"Fayette County, Tennessee",Memphis,1088,207700,0.001929571,0.012676743,0.147513812,0.056357386,0.026563863,2018-12,2018-Q4,207700,0,2018-12
Dyer County,TN,Tennessee,"Dyer County, Tennessee",Dyersburg,1089,84600,0.020506634,0.120529801,0.152588556,0.041306221,0.017250901,2018-12,2018-Q4,84600,0,2018-12
Montgomery County,IN,Indiana,"Montgomery County, Indiana",Crawfordsville,1090,120400,0.010915197,0.051528384,0.166666667,0.04830871,0.020486578,2018-12,2018-Q4,120400,0,2018-12
Brown County,TX,Texas,"Brown County, Texas",Brownwood,1091,87300,0.017482517,0.103666245,0.04176611,0.052479171,0.026360472,2018-12,2018-Q4,87300,0,2018-12
Amador County,CA,California,"Amador County, California",,1092,308700,0.00652103,0.027629827,0.062284928,0.084788221,0.02115162,2005-12,2005-Q4,364600,-0.153318705,2004-12
Caldwell County,TX,Texas,"Caldwell County, Texas",Austin-Round Rock,1093,150800,0.007348029,0.028649386,0.094339623,0.077974077,0.040691681,2018-12,2018-Q4,150800,0,2018-12
Webster County,IA,Iowa,"Webster County, Iowa",Fort Dodge,1094,86100,0.005841121,0.028673835,0.064276885,0.036704186,0.013897819,2018-12,2018-Q4,86100,0,2018-12
Putnam County,IN,Indiana,"Putnam County, Indiana",Indianapolis-Carmel-Anderson,1095,143100,0.00491573,0.025071633,0.124116261,0.057896489,0.02407804,2018-12,2018-Q4,143100,0,2018-12
Erath County,TX,Texas,"Erath County, Texas",Stephenville,1096,148700,0.015017065,0.083819242,0.172712934,0.060032991,0.035114184,2018-12,2018-Q4,148700,0,2018-12
Isanti County,MN,Minnesota,"Isanti County, Minnesota",Minneapolis-St. Paul-Bloomington,1097,202000,0.004475385,0.02278481,0.140598532,0.085063292,0.023711211,2018-12,2018-Q4,202000,0,2018-12
Talbot County,MD,Maryland,"Talbot County, Maryland",Easton,1098,292100,-0.007475365,-0.027306027,-0.011840325,0.02152116,-0.004344872,2006-08,2006-Q3,363800,-0.197086311,2005-02
Clinton County,IL,Illinois,"Clinton County, Illinois",St. Louis,1099,119600,0.008431703,0.04820333,0.047285464,0.045377466,0.015350702,2018-12,2018-Q4,119600,0,2018-12
Oconto County,WI,Wisconsin,"Oconto County, Wisconsin",Green Bay,1100,150000,0.008064516,0.026694045,0.06685633,0.059412248,0.024285265,2018-12,2018-Q4,150000,0,2018-12
Williams County,OH,Ohio,"Williams County, Ohio",,1101,100500,0.010050251,0.032887975,0.085313175,0.045639553,0.019315896,2018-12,2018-Q4,100500,0,2018-12
Warren County,VA,Virginia,"Warren County, Virginia",Washington-Arlington-Alexandria,1102,211000,-0.004716981,-0.001419782,0.051844467,0.029898681,0.004917136,2006-04,2006-Q2,258800,-0.184698609,2005-02
Madison County,ID,Idaho,"Madison County, Idaho",Rexburg,1103,243700,0.012043189,0.033502969,0.119944853,0.087252045,,2018-12,2018-Q4,243700,0,2018-12
Newberry County,SC,South Carolina,"Newberry County, South Carolina",Newberry,1104,94300,0.001061571,0.012889366,0.043141593,0.040558353,0.009138683,2005-03,2005-Q1,96900,-0.026831785,2004-09
Pontotoc County,OK,Oklahoma,"Pontotoc County, Oklahoma",Ada,1105,95300,-0.001048218,-0.011410788,0.086659065,0.063650558,0.028290358,2018-09,2018-Q3,96400,-0.011410788,2018-08
Graham County,AZ,Arizona,"Graham County, Arizona",Safford,1106,164400,0.014188772,0.069616135,0.045136682,0.067129374,0.010427973,2008-01,2008-Q1,165700,-0.007845504,2007-09
Alexander County,NC,North Carolina,"Alexander County, North Carolina",Hickory-Lenoir-Morganton,1107,145100,0.006241331,0.01397624,0.050687907,0.035458604,0.008518168,2018-12,2018-Q4,145100,0,2018-12
Calloway County,KY,Kentucky,"Calloway County, Kentucky",Murray,1108,132900,0.005295008,0.033437014,0.043990573,0.04965876,0.027017208,2018-12,2018-Q4,132900,0,2018-12
Lagrange County,IN,Indiana,"Lagrange County, Indiana",,1109,172300,0.005250875,0.023159145,0.117380026,0.056822225,0.0226691,2018-12,2018-Q4,172300,0,2018-12
Bennington County,VT,Vermont,"Bennington County, Vermont",Bennington,1110,179300,0.001116695,0.007303371,0.065359477,0.023294649,0.005636571,2007-03,2007-Q1,181200,-0.010485651,2006-11
Huntington County,IN,Indiana,"Huntington County, Indiana",Huntington,1111,100700,0.011044177,0.06448203,0.131460674,0.048413171,0.012883683,2018-12,2018-Q4,100700,0,2018-12
Delta County,MI,Michigan,"Delta County, Michigan",Escanaba,1112,100000,0.009081736,0.027749229,0.074113856,0.086653825,0.044180384,2018-12,2018-Q4,100000,0,2018-12
Alcorn County,MS,Mississippi,"Alcorn County, Mississippi",Corinth,1113,103600,0.007782101,0.020689655,0.175936436,0.062248673,,2018-12,2018-Q4,103600,0,2018-12
Clatsop County,OR,Oregon,"Clatsop County, Oregon",Astoria,1114,305800,0.007578254,0.052305575,0.098025135,0.075411916,0.017537529,2018-12,2018-Q4,305800,0,2018-12
Monroe County,MS,Mississippi,"Monroe County, Mississippi",,1115,85700,0.00942285,0.031287605,0.142666667,0.04159942,,2018-12,2018-Q4,85700,0,2018-12
Scotts Bluff County,NE,Nebraska,"Scotts Bluff County, Nebraska",Scottsbluff,1116,124900,0.010517799,0.027983539,0.16728972,0.056030312,0.03400465,2018-12,2018-Q4,124900,0,2018-12
Miami County,IN,Indiana,"Miami County, Indiana",Peru,1117,81300,0.009937888,0.033036849,0.122928177,0.033352016,0.006896606,2005-09,2005-Q3,83000,-0.020481928,2005-07
Boone County,AR,Arkansas,"Boone County, Arkansas",Harrison,1118,117000,0.006884682,0.033568905,0.172344689,0.049937156,0.022565183,2018-12,2018-Q4,117000,0,2018-12
Coshocton County,OH,Ohio,"Coshocton County, Ohio",Coshocton,1119,95000,0.009564293,0.033732318,0.072234763,0.051800683,0.025295824,2018-12,2018-Q4,95000,0,2018-12
Gloucester County,VA,Virginia,"Gloucester County, Virginia",Virginia Beach-Norfolk-Newport News,1120,226400,0.003991131,0.011617516,0.029090909,0.025312348,0.002326309,2007-05,2007-Q2,242000,-0.06446281,2006-03
Jasper County,IA,Iowa,"Jasper County, Iowa",Newton,1121,129900,0,-0.000769231,0.066502463,0.051200909,0.022880595,2018-10,2018-Q4,130200,-0.002304147,2018-09
Green County,WI,Wisconsin,"Green County, Wisconsin",Madison,1122,163200,0.003073141,0.007407407,0.048843188,0.057159062,0.024192763,2018-12,2018-Q4,163200,0,2018-12
Addison County,VT,Vermont,"Addison County, Vermont",,1123,240300,0,0.009663866,0.079514825,0.027420594,0.018475692,2018-12,2018-Q4,240300,0,2018-12
Finney County,KS,Kansas,"Finney County, Kansas",Garden City,1124,152800,0.005924951,0.025503356,0.055248619,0.063527489,0.041243536,2018-12,2018-Q4,152800,0,2018-12
Matagorda County,TX,Texas,"Matagorda County, Texas",Bay City,1125,141800,-0.002111189,0.002828854,0.062172285,0.066440484,0.039886074,2018-10,2018-Q4,142300,-0.003513703,2018-10
Dodge County,NE,Nebraska,"Dodge County, Nebraska",Fremont,1126,134200,0.002240478,0.013595166,0.083131558,0.064457204,0.035805117,2018-12,2018-Q4,134200,0,2018-12
McLeod County,MN,Minnesota,"McLeod County, Minnesota",Hutchinson,1127,171500,0.005275498,0.02205006,0.066542289,0.063095194,,2018-12,2018-Q4,171500,0,2018-12
