Geography,County,State,Latitude,Longitude
"McLean County, North Dakota",McLean County,North Dakota,47.6185079,-101.131122
"Mercer County, North Dakota",Mercer County,North Dakota,47.385292,-101.8628783
"Morton County, North Dakota",Morton County,North Dakota,46.6683872,-101.1621736
"Mountrail County, North Dakota",Mountrail County,North Dakota,48.2169859,-102.326433
"Nelson County, North Dakota",Nelson County,North Dakota,47.9519514,-98.1259898
"Oliver County, North Dakota",Oliver County,North Dakota,47.1217918,-101.342985
"Pembina County, North Dakota",Pembina County,North Dakota,48.7199939,-97.44879639999999
"Pierce County, North Dakota",Pierce County,North Dakota,48.0379438,-100.0575335
"Ramsey County, North Dakota",Ramsey County,North Dakota,48.3076017,-98.7287191
"Ransom County, North Dakota",Ransom County,North Dakota,46.4937656,-97.6257919
"Renville County, North Dakota",Renville County,North Dakota,48.8582263,-101.6334298
"Richland County, North Dakota",Richland County,North Dakota,46.1546779,-96.89586560000001
"Rolette County, North Dakota",Rolette County,North Dakota,48.6981517,-99.87911659999999
"Sargent County, North Dakota",Sargent County,North Dakota,46.1089195,-97.61524179999999
"Sheridan County, North Dakota",Sheridan County,North Dakota,47.5391971,-100.2844016
"Sioux County, North Dakota",Sioux County,North Dakota,46.0512004,-101.1175392
"Slope County, North Dakota",Slope County,North Dakota,46.4129398,-103.5021012
"Stark County, North Dakota",Stark County,North Dakota,46.8250004,-102.6554727
"Steele County, North Dakota",Steele County,North Dakota,47.4272265,-97.688456
"Stutsman County, North Dakota",Stutsman County,North Dakota,46.939184,-98.99091390000001
"Towner County, North Dakota",Towner County,North Dakota,48.7485974,-99.2761104
"Traill County, North Dakota",Traill County,North Dakota,47.4636775,-97.1256368
"Walsh County, North Dakota",Walsh County,North Dakota,48.3777874,-97.75288719999999
"Ward County, North Dakota",Ward County,North Dakota,48.21474509999999,-101.5805256
"Wells County, North Dakota",Wells County,North Dakota,47.5217126,-99.57518449999999
"Williams County, North Dakota",Williams County,North Dakota,48.432044,-103.2923954
"Adams County, Ohio",Adams County,Ohio,38.8907822,-83.5070203
"Allen County, Ohio",Allen County,Ohio,40.769946,-84.14351359999999
"Ashland County, Ohio",Ashland County,Ohio,40.9435588,-82.3017728
"Ashtabula County, Ohio",Ashtabula County,Ohio,41.9396982,-80.7214417
"Athens County, Ohio",Athens County,Ohio,39.30303079999999,-82.12783999999999
"Auglaize County, Ohio",Auglaize County,Ohio,40.5781556,-84.3542049
"Belmont County, Ohio",Belmont County,Ohio,40.0325848,-80.89865019999999
"Brown County, Ohio",Brown County,Ohio,38.9092089,-83.8473015
"Butler County, Ohio",Butler County,Ohio,39.440463,-84.5222189
"Carroll County, Ohio",Carroll County,Ohio,40.5328331,-81.0754657
"Champaign County, Ohio",Champaign County,Ohio,40.10258169999999,-83.804868
"Clark County, Ohio",Clark County,Ohio,39.8912092,-83.67739279999999
"Clermont County, Ohio",Clermont County,Ohio,39.0928449,-84.1857115
"Clinton County, Ohio",Clinton County,Ohio,39.4067432,-83.8473015
"Columbiana County, Ohio",Columbiana County,Ohio,40.7902581,-80.7657804
"Coshocton County, Ohio",Coshocton County,Ohio,40.27358230000001,-81.9534815
"Crawford County, Ohio",Crawford County,Ohio,40.8268068,-82.99316069999999
"Cuyahoga County, Ohio",Cuyahoga County,Ohio,41.433923,-81.67582
"Darke County, Ohio",Darke County,Ohio,40.1056572,-84.68974949999999
"Defiance County, Ohio",Defiance County,Ohio,41.3491725,-84.4802606
"Delaware County, Ohio",Delaware County,Ohio,40.3033098,-83.03613759999999
"Erie County, Ohio",Erie County,Ohio,41.4349882,-82.4752757
"Fairfield County, Ohio",Fairfield County,Ohio,39.830506,-82.6483442
"Fayette County, Ohio",Fayette County,Ohio,39.5919809,-83.46435509999999
"Franklin County, Ohio",Franklin County,Ohio,40.0154745,-82.99316069999999
"Fulton County, Ohio",Fulton County,Ohio,41.5719341,-84.14351359999999
"Gallia County, Ohio",Gallia County,Ohio,38.8619254,-82.34518899999999
"Geauga County, Ohio",Geauga County,Ohio,41.4641521,-81.20781640000001
"Greene County, Ohio",Greene County,Ohio,39.697399,-83.8897057
"Guernsey County, Ohio",Guernsey County,Ohio,40.0731129,-81.42789839999999
"Hamilton County, Ohio",Hamilton County,Ohio,39.2355447,-84.56414699999999
"Hancock County, Ohio",Hancock County,Ohio,41.0273131,-83.67739279999999
"Hardin County, Ohio",Hardin County,Ohio,40.704961,-83.67739279999999
"Harrison County, Ohio",Harrison County,Ohio,40.3340479,-81.1196075
"Henry County, Ohio",Henry County,Ohio,41.3659897,-84.01674229999999
"Highland County, Ohio",Highland County,Ohio,39.2228606,-83.5070203
"Hocking County, Ohio",Hocking County,Ohio,39.4909358,-82.4752757
"Holmes County, Ohio",Holmes County,Ohio,40.5540928,-81.909826
"Huron County, Ohio",Huron County,Ohio,41.1266687,-82.6483442
"Jackson County, Ohio",Jackson County,Ohio,39.0060382,-82.6483442
"Jefferson County, Ohio",Jefferson County,Ohio,40.38717219999999,-80.7657804
"Knox County, Ohio",Knox County,Ohio,40.459564,-82.3017728
"Lake County, Ohio",Lake County,Ohio,41.981532,-81.2518833
"Lawrence County, Ohio",Lawrence County,Ohio,38.6232686,-82.5185837
"Licking County, Ohio",Licking County,Ohio,40.1460895,-82.4752757
"Logan County, Ohio",Logan County,Ohio,40.38996789999999,-83.8473015
"Lorain County, Ohio",Lorain County,Ohio,41.4116881,-82.12783999999999
"Lucas County, Ohio",Lucas County,Ohio,41.6894388,-83.3789389
"Madison County, Ohio",Madison County,Ohio,39.9154985,-83.3789389
"Mahoning County, Ohio",Mahoning County,Ohio,40.9871753,-80.7214417
"Marion County, Ohio",Marion County,Ohio,40.5518645,-83.12200740000002
"Medina County, Ohio",Medina County,Ohio,41.080133,-81.9534815
"Meigs County, Ohio",Meigs County,Ohio,39.0874307,-81.9971108
"Mercer County, Ohio",Mercer County,Ohio,40.59405479999999,-84.68974949999999
"Miami County, Ohio",Miami County,Ohio,40.081473,-84.1857115
"Monroe County, Ohio",Monroe County,Ohio,39.7199038,-81.0754657
"Montgomery County, Ohio",Montgomery County,Ohio,39.7620028,-84.3542049
"Morgan County, Ohio",Morgan County,Ohio,39.6521907,-81.8224362
"Morrow County, Ohio",Morrow County,Ohio,40.5303751,-82.8007993
"Muskingum County, Ohio",Muskingum County,Ohio,39.9478393,-81.9534815
"Noble County, Ohio",Noble County,Ohio,39.7465639,-81.42789839999999
"Ottawa County, Ohio",Ottawa County,Ohio,41.6268435,-82.99316069999999
"Paulding County, Ohio",Paulding County,Ohio,41.0783882,-84.68974949999999
"Perry County, Ohio",Perry County,Ohio,39.7641353,-82.25832969999999
"Pickaway County, Ohio",Pickaway County,Ohio,39.687828,-82.99316069999999
"Pike County, Ohio",Pike County,Ohio,39.0713471,-83.03613759999999
"Portage County, Ohio",Portage County,Ohio,41.1887572,-81.2518833
"Preble County, Ohio",Preble County,Ohio,39.7778251,-84.68974949999999
"Putnam County, Ohio",Putnam County,Ohio,41.0540759,-84.1857115
"Richland County, Ohio",Richland County,Ohio,40.7566723,-82.5185837
"Ross County, Ohio",Ross County,Ohio,39.3584253,-82.99316069999999
"Sandusky County, Ohio",Sandusky County,Ohio,41.3559092,-83.12200740000002
"Scioto County, Ohio",Scioto County,Ohio,38.861065,-82.99316069999999
"Seneca County, Ohio",Seneca County,Ohio,41.1585179,-83.1649001
"Shelby County, Ohio",Shelby County,Ohio,40.3689335,-84.2278796
"Stark County, Ohio",Stark County,Ohio,40.8684676,-81.2518833
"Summit County, Ohio",Summit County,Ohio,41.0918991,-81.5596427
"Trumbull County, Ohio",Trumbull County,Ohio,41.3064984,-80.7214417
"Tuscarawas County, Ohio",Tuscarawas County,Ohio,40.3978972,-81.42789839999999
"Union County, Ohio",Union County,Ohio,40.36163820000001,-83.33618799999999
"Van Wert County, Ohio",Van Wert County,Ohio,40.871234,-84.56414699999999
"Vinton County, Ohio",Vinton County,Ohio,39.2875595,-82.5185837
"Warren County, Ohio",Warren County,Ohio,39.4241422,-84.1857115
"Washington County, Ohio",Washington County,Ohio,39.4626397,-81.47183869999999
"Wayne County, Ohio",Wayne County,Ohio,40.7588598,-81.9534815
"Williams County, Ohio",Williams County,Ohio,41.55076020000001,-84.5222189
"Wood County, Ohio",Wood County,Ohio,41.34784579999999,-83.67739279999999
"Wyandot County, Ohio",Wyandot County,Ohio,40.8471492,-83.33618799999999
"Adair County, Oklahoma",Adair County,Oklahoma,35.9127307,-94.645035
"Alfalfa County, Oklahoma",Alfalfa County,Oklahoma,36.7435919,-98.3964938
"Atoka County, Oklahoma",Atoka County,Oklahoma,34.4509901,-95.9832577
"Beaver County, Oklahoma",Beaver County,Oklahoma,36.7440186,-100.5296115
"Beckham County, Oklahoma",Beckham County,Oklahoma,35.2687266,-99.634135
"Blaine County, Oklahoma",Blaine County,Oklahoma,35.8825489,-98.3964938
"Bryan County, Oklahoma",Bryan County,Oklahoma,33.902127,-96.3226072
"Caddo County, Oklahoma",Caddo County,Oklahoma,35.10556,-98.3088441
"Canadian County, Oklahoma",Canadian County,Oklahoma,35.5593784,-98.04651849999999
"Carter County, Oklahoma",Carter County,Oklahoma,34.1996254,-97.35165579999999
"Cherokee County, Oklahoma",Cherokee County,Oklahoma,35.8994729,-94.976654
"Choctaw County, Oklahoma",Choctaw County,Oklahoma,33.9851472,-95.51973939999999
"Cimarron County, Oklahoma",Cimarron County,Oklahoma,36.7936335,-102.6216211
"Cleveland County, Oklahoma",Cleveland County,Oklahoma,35.254964,-97.35165579999999
"Coal County, Oklahoma",Coal County,Oklahoma,34.568577,-96.2800864
"Comanche County, Oklahoma",Comanche County,Oklahoma,34.6612778,-98.3964938
"Cotton County, Oklahoma",Cotton County,Oklahoma,34.309094,-98.3964938
"Craig County, Oklahoma",Craig County,Oklahoma,36.7571907,-95.1432068
"Creek County, Oklahoma",Creek County,Oklahoma,35.8362494,-96.3226072
"Custer County, Oklahoma",Custer County,Oklahoma,35.6710818,-98.92453429999999
"Delaware County, Oklahoma",Delaware County,Oklahoma,36.4263135,-94.81059549999999
"Dewey County, Oklahoma",Dewey County,Oklahoma,36.017265,-98.92453429999999
"Ellis County, Oklahoma",Ellis County,Oklahoma,36.2920072,-99.8124935
"Garfield County, Oklahoma",Garfield County,Oklahoma,36.4361392,-97.87216
"Garvin County, Oklahoma",Garvin County,Oklahoma,34.7289063,-97.35165579999999
"Grady County, Oklahoma",Grady County,Oklahoma,35.0472662,-97.87216
"Grant County, Oklahoma",Grant County,Oklahoma,36.79093,-97.69822719999999
"Greer County, Oklahoma",Greer County,Oklahoma,34.9338651,-99.456155
"Harmon County, Oklahoma",Harmon County,Oklahoma,34.7305114,-99.8124935
"Harper County, Oklahoma",Harper County,Oklahoma,36.8203755,-99.634135
"Haskell County, Oklahoma",Haskell County,Oklahoma,35.2393825,-95.1015225
"Hughes County, Oklahoma",Hughes County,Oklahoma,35.1380279,-96.3226072
"Jackson County, Oklahoma",Jackson County,Oklahoma,34.5834576,-99.456155
"Jefferson County, Oklahoma",Jefferson County,Oklahoma,34.1672949,-97.87216
"Johnston County, Oklahoma",Johnston County,Oklahoma,34.2855117,-96.62106109999999
"Kay County, Oklahoma",Kay County,Oklahoma,36.8234478,-97.179026
"Kingfisher County, Oklahoma",Kingfisher County,Oklahoma,35.9181468,-97.87216
"Kiowa County, Oklahoma",Kiowa County,Oklahoma,34.9742541,-98.92453429999999
"Latimer County, Oklahoma",Latimer County,Oklahoma,34.835035,-95.3102505
"Le Flore County, Oklahoma",Le Flore County,Oklahoma,34.8622042,-94.645035
"Lincoln County, Oklahoma",Lincoln County,Oklahoma,35.6342646,-96.83509989999999
"Logan County, Oklahoma",Logan County,Oklahoma,35.9404623,-97.5247243
"Love County, Oklahoma",Love County,Oklahoma,33.985839,-97.2221421
"McClain County, Oklahoma",McClain County,Oklahoma,35.0282316,-97.4814163
"McCurtain County, Oklahoma",McCurtain County,Oklahoma,34.1481711,-94.81059549999999
"McIntosh County, Oklahoma",McIntosh County,Oklahoma,35.3466151,-95.6457951
"Major County, Oklahoma",Major County,Oklahoma,36.3479671,-98.5281613
"Marshall County, Oklahoma",Marshall County,Oklahoma,34.0103349,-96.79223549999999
"Mayes County, Oklahoma",Mayes County,Oklahoma,36.2322429,-95.3102505
"Murray County, Oklahoma",Murray County,Oklahoma,34.4383273,-97.0498442
"Muskogee County, Oklahoma",Muskogee County,Oklahoma,35.7111198,-95.3102505
"Noble County, Oklahoma",Noble County,Oklahoma,36.4799034,-97.179026
"Nowata County, Oklahoma",Nowata County,Oklahoma,36.7344388,-95.6457951
"Okfuskee County, Oklahoma",Okfuskee County,Oklahoma,35.4878871,-96.3226072
"Oklahoma County, Oklahoma",Oklahoma County,Oklahoma,35.6038323,-97.35165579999999
"Okmulgee County, Oklahoma",Okmulgee County,Oklahoma,35.6795873,-95.9832577
"Osage County, Oklahoma",Osage County,Oklahoma,36.6189367,-96.2375947
"Ottawa County, Oklahoma",Ottawa County,Oklahoma,36.7710787,-94.81059549999999
"Pawnee County, Oklahoma",Pawnee County,Oklahoma,36.2918339,-96.7065914
"Payne County, Oklahoma",Payne County,Oklahoma,36.1449988,-97.0068393
"Pittsburg County, Oklahoma",Pittsburg County,Oklahoma,34.9879281,-95.81428849999999
"Pontotoc County, Oklahoma",Pontotoc County,Oklahoma,34.7685043,-96.663812
"Pottawatomie County, Oklahoma",Pottawatomie County,Oklahoma,35.275439,-97.0068393
"Pushmataha County, Oklahoma",Pushmataha County,Oklahoma,34.4820384,-95.3102505
"Roger Mills County, Oklahoma",Roger Mills County,Oklahoma,35.616176,-99.634135
"Rogers County, Oklahoma",Rogers County,Oklahoma,36.3898068,-95.6457951
"Seminole County, Oklahoma",Seminole County,Oklahoma,35.1197519,-96.663812
"Sequoyah County, Oklahoma",Sequoyah County,Oklahoma,35.5155322,-94.7691586
"Stephens County, Oklahoma",Stephens County,Oklahoma,34.5203466,-97.87216
"Texas County, Oklahoma",Texas County,Oklahoma,36.8301318,-101.4339148
"Tillman County, Oklahoma",Tillman County,Oklahoma,34.4478348,-98.92453429999999
"Tulsa County, Oklahoma",Tulsa County,Oklahoma,36.1593471,-95.94097099999999
"Wagoner County, Oklahoma",Wagoner County,Oklahoma,35.91923970000001,-95.51973939999999
"Washington County, Oklahoma",Washington County,Oklahoma,36.6770984,-95.94097099999999
"Washita County, Oklahoma",Washita County,Oklahoma,35.3234027,-98.92453429999999
"Woods County, Oklahoma",Woods County,Oklahoma,36.7181862,-98.7481167
"Woodward County, Oklahoma",Woodward County,Oklahoma,36.413792,-99.3673084
"Baker County, Oregon",Baker County,Oregon,44.7652304,-117.67692
"Benton County, Oregon",Benton County,Oregon,44.6281686,-123.3873877
"Clackamas County, Oregon",Clackamas County,Oregon,45.2023855,-122.1188945
"Clatsop County, Oregon",Clatsop County,Oregon,46.0210796,-123.7653042
"Columbia County, Oregon",Columbia County,Oregon,45.9197103,-123.0357231
"Coos County, Oregon",Coos County,Oregon,43.242897,-124.105737
"Crook County, Oregon",Crook County,Oregon,44.0978126,-120.0963654
"Curry County, Oregon",Curry County,Oregon,42.54405029999999,-124.2781762
"Deschutes County, Oregon",Deschutes County,Oregon,43.83251,-121.2616541
"Douglas County, Oregon",Douglas County,Oregon,43.1260694,-123.2492364
"Gilliam County, Oregon",Gilliam County,Oregon,45.4565608,-120.1802024
"Grant County, Oregon",Grant County,Oregon,44.4384077,-118.8917326
"Harney County, Oregon",Harney County,Oregon,43.1423225,-119.0116305
"Hood River County, Oregon",Hood River County,Oregon,45.5605475,-121.6378798
